Tweets,Sentiment Score,Sentiment Magnitude
"En el Gobierno somos conscientes de la afectación de estas medidas, por eso articulamos esfuerzos para implementar estrategias para la reactivación. ",0.200000003,0.200000003
👇. ,0.100000001,0.100000001
"Nos reunimos con entidades asociadas a @Asomicrofinanza para desarrollar una estrategia que nos permita brindar financiación a trabajadores informales y a mujeres emprendedoras, en el marco de nuestra estrategia de #ReactivaciónSegura para los #EmprendedoresDeAPie. ",0.400000006,0.400000006
"De esta manera, fortalecemos nuestro #LaboratorioSocial para la inclusión productiva, cuyo objetivo es impulsar la asociatividad para lograr una transición gradual hacia la formalidad, así como un ingreso estable para los #EmprendedoresDeAPie. ",0.5,0.5
"Según Galería Inmobiliaria, marzo fue el mejor mes de ventas en vivienda con 21.124 unidades comercializadas. ",0.699999988,0.699999988
Esto es muestra de la gran labor que se hace cuando sector público y privado trabajan de la mano. ,0.899999976,0.899999976
¡Cerramos el trimestre en sector vivienda con los mejores resultados! ,0.899999976,0.899999976
👏🏻. ,0.200000003,0.200000003
En este momento debemos priorizar la salud y apoyar el proceso masivo de vacunación. ,0.200000003,0.200000003
El aumento de ocupación de UCIs es preocupante y la salud de los colombianos es un derecho que prevalece y se vuelve indispensable #ReactivaciónEconómica. ,0.5,0.5
"Solidaridad con nuestro @MinDeporteCol, @LucenErnesto; lo acompañamos con nuestras oraciones para que supere con éxito el COVID-19. ",0.300000012,0.300000012
"Esperamos tenerlo pronto de regreso para seguir trabajando unidos, con visión incluyente, por el deporte colombiano. ",0.800000012,0.800000012
#ColombiaTierraDeAtletas. ,0.100000001,0.100000001
¡Buenas noticias para los colombianos! ,0.899999976,0.899999976
"Logramos la adjudicación de la totalidad del #PactoBicentenario: se trata de seis proyectos que se ejecutarán en Arauca, Casanare, Boyacá, Cundinamarca y Santander, que representan inversiones por 2,3 billones de pesos. ",0.100000001,0.100000001
Semana. ,0.100000001,0.100000001
"Presidente Duque ordenó a MinHacienda no gravar con IVA del 19 % al café, el azúcar, la sal y el chocolate.// Apoyamos decisión presidencial.Con mayor austeridad en TODO el Estado colombiano, no se debe pensar en gravámenes a productos esenciales. ",-0.100000001,0.100000001
"Índice de Confianza Industrial aumentó 4,5 pps respecto a ene/21, explicado por aumentos en volumen de pedidos. ",0,0
Con optimismo observamos la reactivación de sectores estratégicos de la industria que generan empleo e inserción de Colombia dentro de las 40 primeras economías. ,0.5,0.5
"Para feb/21 la tasa de desempleo se ubicó 15,9% disminuyendo 1,4 pps frente a ene/21. ",0.200000003,0.200000003
"Este resultado fue la menor contracción observada desde el inicio pandemia, con lo cual estamos viendo un ajuste del mercado laboral a las condiciones de la economía. ",0.200000003,0.200000003
La inversión total del #PactoBicentenario es de 3.3 billones de pesos con aportes de la Nación y de las gobernaciones asociadas. ,0.300000012,0.300000012
"Con estos 6 proyectos de #ObrasQueReactivan, se generarán cerca de 61 mil empleos entre directos e indirectos. ",0.200000003,0.200000003
"Todas mis oraciones por la pronta recuperación del Senador @EnriquezMaya, quien durante años se ha entregado a servir a Colombia, a Nariño, al conservatismo y al desarrollo constitucional y legal de nuestro país. ",0.400000006,0.400000006
Mucha fortaleza para su familia. ,0.899999976,0.899999976
Alcaldías implementan medidas estrictas para contener tercer pico. ,0.100000001,0.100000001
"No existe evidencia que estas políticas sean efectivas para controlar pandemia, pero impactan sustancialmente la economía. ",0,0
¡Felices #208AñosDeVida a la Arenosa! ,0.200000003,0.200000003
"Nos sumamos a la celebración del aniversario de #Barranquilla, la ‘Puerta de Oro de Colombia’. ",0.5,0.5
Digámosle sí a la #ReactivaciónEconómica con autocuidado y superemos juntos estos momentos difíciles con la alegría y pujanza que los caracteriza. ,0.699999988,0.699999988
Debo informarles que he salido positivo para #Covid_19 y desde hoy inicio mi proceso de aislamiento. ,0.400000006,0.400000006
"Me siento bien, sin síntomas fuertes y confiando en Dios todo saldrá bien. ",0.899999976,0.899999976
Seguiré trabajando desde casa. ,0.400000006,0.400000006
Les estaré informando. ,0.600000024,0.600000024
"#EnVivo | La @ViceColombia @mluciaramirez, el Director Operativo de @InviasOficial y, gobernadores de Boyacá, Arauca, Casanare, Cundinamarca y Santander, entregan detalles sobre adjudicación de proyectos que dan luz verde a obras del #PactoBicentenario 👇🏽. ",0.300000012,0.300000012
"A pesar de los cierres de principio de año para enfrentar la pandemia, terminamos el primer trimestre con noticias promisorias que nos demuestran que la #ReactivaciónEconómica avanza #ATodaMarcha con nuestro #CompromisoPorColombia. ",0.5,0.5
Abro hilo 👇. ,0.100000001,0.100000001
"Estas medidas dan cuenta de la integralidad con que el Gobierno trabaja articuladamente para prevenir, atender y promover la sanción frente a las violencias contra las mujeres. ",0.300000012,0.300000012
Nuestro propósito es llevar un mensaje contundente a cada sector y emprender acciones concretas. ,0.5,0.5
"Según el @DANE_Colombia, Índice de Encuesta Empresarial alcanzó un nivel de 51,2% para feb/21, siendo el más alto en diez meses, destacándose que las empresas mantienen mejores expectativas en el aumento de los ingresos en el próximo trimestre. ",0.200000003,0.200000003
"Exportaciones colombianas para feb/21 demostraron un aumento por primera vez desde enero de 2020 (0,04%), incremento explicado principalmente por el desempeño positivo del grupo de manufacturas (14,4%). ",0.400000006,0.400000006
"Tras nuevo #Pico de la pandemia por #COVID19, instamos a autoridades a adoptar políticas proactivas y focalizadas que minimicen el costo económico para Colombia📉. ",0.200000003,0.200000003
#AEstaHora entregamos detalles sobre adjudicación de proyectos que dan luz verde a las obras del #PactoBicentenario. ,0.300000012,0.300000012
¡Conéctate! ,0.5,0.5
👇. ,0.100000001,0.100000001
"En línea con el optimismo mundial, el @FMInoticias señala mejoras en el pronóstico de crecimiento nacional de 4,6% a 5,1% para 2021. ",0.300000012,0.300000012
"Según @Fedesarrollo, el Índice de Confianza Comercial aumentó a 34,2% para feb/21, llegando al nivel más alto de las últimas tres décadas, demostrando la confianza en los comerciantes de las mejoras en las condiciones frente a la reactivación. ",0.5,0.5
Querido gobernador @JuanGZuluaga que Dios proteja su salud y la de sus seres queridos. ,0.400000006,0.400000006
Cuídese y confíe en sus médicos para que su tratamiento sea eficaz y exitoso. ,0.800000012,0.800000012
"A propósito de esta fecha, expreso mi reconocimiento al @MinDeporteCol, @LucenErnesto y la viceministra @LinaBarreraR por su compromiso para que las colombianas puedan participar en el deporte y la recreación en condiciones de equidad y en ambientes seguros, libres de violencias. ",0.699999988,0.699999988
"El Gobierno Nacional sigue trabajando de lleno en el #CompromisoPorColombia, para lograr que los esfuerzos conjuntos en vacunación masiva apunten a la perfecta armonía con el crecimiento responsable. ",0.699999988,0.699999988
¡Juntos vamos a lograr superar la pandemia y la #ReactivaciónEconómica! ,0.600000024,0.600000024
Nuestro compromiso con la #ReactivaciónEconómica no se detiene. ,0.5,0.5
"A pesar de los cierres por el disparo en los contagios, le cumplimos a los colombianos con la financiación y adjudicación de estos megaproyectos que hoy son una realidad. ",0.5,0.5
(2/2) #ObrasQueReactivan. ,0.100000001,0.100000001
"Ana María Giraldo, Gerente Industrial de Industrias Katori, nos cuenta cómo con los #PactosPorElCrecimiento lograron reducir 4 meses de trámites en el desarrollo de un nuevo producto ecoamigable, generando así mayores oportunidades de crecimiento y empleabilidad. ",0.400000006,0.400000006
"La @ACP_Colombia le da la bienvenida a Marcela Vaca, Directora General de GeoPark, quien fue elegida por unanimidad como presidenta del Consejo Directivo en el periodo 2021-2022 Ver detalles aquí: 👇. ",0.200000003,0.200000003
"Los proyectos de las emprendedoras rurales deben tener mínimo 6 meses de funcionamiento ininterrumpido y hacer parte de alguna de las categorías: medio ambiente, salud, educación y desarrollo económico, y podrán postular sus iniciativas hasta el 26 de abril. ",0.200000003,0.200000003
"A través de las redes sociales, la noticia llegó al Gobierno, donde inmediatamente actuamos. ",0.300000012,0.300000012
"Con @equidad_mujer remitimos una comunicación a @FiscaliaCol, donde se solicitó apoyo inmediato en la investigación penal, que conduzca a la captura del agresor de la joven patinadora. ",0.400000006,0.400000006
"En Colombia no podemos seguir temerosos a la hora de enfrentar a los corruptos, debemos seguir avanzando hacia una sociedad justa y equitativa, esto implica un trabajo articulado Estado - ciudadanía. ",-0.200000003,0.200000003
A través de #RITA trabajamos por recuperar la confianza en las instituciones. ,0.600000024,0.600000024
"Muy merecido reconocimiento apreciada @alejaboficial, eres muestra de tenacidad y tu trabajo siempre ha sido un enriquecedor legado cultural para los colombianos. ",0.899999976,0.899999976
Gracias por dejar en alto el nombre de 🇨🇴 ante el mundo y ser inspiración para tantas mujeres. ,0.899999976,0.899999976
Debemos utilizar las redes sociales como un canal para combatir y rechazar contundentemente todo tipo de acoso o violencia contra las mujeres. ,0,0
"Con la estrategia #MujeresLibresDeViolencia, actuamos de manera inmediata y efectiva ante cualquier hecho de acoso contra mujeres. ",0.800000012,0.800000012
¿Ya conoces a #RITA🔎? ,0.100000001,0.100000001
"Es la Red Interinstitucional de Transparencia y Anticorrupción, creada por @ViceColombia a través de la @STransparencia. ",0,0
👁️#RITA es un canal seguro de reportes de hechos de corrupción. ,0.200000003,0.200000003
¡Juntos recuperaremos la confianza en las instituciones!. ,0.800000012,0.800000012
"En noviembre del año pasado con el liderazgo de @ViceColombia, @equidad_mujer y @MinDeporteCol, presentamos el un protocolo para la prevención, atención, y erradicación de las violencias basadas en género en el deporte. ",0.300000012,0.300000012
Consulta el protocolo aquí 👉🏻. ,0.200000003,0.200000003
Pueden seguir conociendo más detalles y avances de los #PactosQueSeCumplen aquí 👇. ,0.400000006,0.400000006
"Las empresas manufactureras Bicosa y Katori han logrado optimizar sus procesos administrativos y productivos con los #PactosQueSeCumplen, alcanzando un avance significativo en tiempos y costos. ",0.800000012,0.800000012
Los invito a conocer estos testimonios. ,0.200000003,0.200000003
👇. ,0.100000001,0.100000001
"En el #DíaInternacionalDelDeporte reiteramos el llamado a todas las entidades y actores del sector DRAF, a continuar sumando esfuerzos con la ciudadanía para impulsar el talento de las colombianas deportistas y garantizarles un #DeporteSinViolenciaDeGénero. ",0.600000024,0.600000024
Abro hilo 👇. ,0.100000001,0.100000001
"Daniel Abuchaibe, Gerente de Producción de Bicosa, nos cuenta cómo los #PactosPorElCrecimiento permitieron incrementar la productividad organizacional en un 30%, gracias a la implementación de un sistema celular que dinamizó el proceso productivo que se llevaba por más de 30 años. ",0.600000024,0.600000024
"Mediante esta alianza, las emprendedoras del campo podrán acceder a mentorías, asesorías, cursos, ofertas formativas, así como a facilidades para participar en programas de aceleración de sus proyectos. ",0.5,0.5
"Por tratarse de un delito informático, se requiere la articulación de entidades como @PoliciaColombia, @CaiVirtual y Delitos Informáticos. ",0,0
Este ejercicio de articulación entre entidades y respuesta efectiva demuestra cero tolerancia a los actos de violencias. ,-0.200000003,0.200000003
#MujeresNoEstánSolas. ,0.100000001,0.100000001
Que dolor!!! ,-0.699999988,0.699999988
Que vergüenza!!! ,-0.600000024,0.600000024
Qué pasa con nuestra institucionalidad???. ,0.100000001,0.100000001
"Sí eres una emprendedora rural o conoces a alguna, ¡esta convocatoria es para ti! ",0.800000012,0.800000012
"En alianza con @equidad_mujer, @InnpulsaCol, @OEA_CITEL, @MovistarCo y @URosario seleccionaremos a un grupo de emprendedoras para impulsar sus proyectos productivos. ",0.200000003,0.200000003
La entrada del sector privado ayudará a multiplicar vacunas y la capacidad de vacunación con la mayor eficiencia y velocidad. ,0.699999988,0.699999988
A los ciudadanos nos corresponde cuidarnos y cuidar. ,0.899999976,0.899999976
La unión hace la fuerza de Colombia para derrotar el Covid-19.//. ,0.300000012,0.300000012
"El equipo interdisciplinario que hace parte de la estrategia #MujeresLibresDeViolencia acompaña y verifica el correcto funcionamiento de la ruta de atención integral, denuncias en redes sociales y llamadas a la #Línea155 y se articulan labores con las entidades competentes. ",0.699999988,0.699999988
"Felicitaciones a Marcela Vaca, quien asumió desde el primero de abril, la Presidencia del Consejo Directivo de la @ACP_Colombia. ",0.800000012,0.800000012
"Su experiencia, liderazgo, trabajo, visión y gestión fortalecerá el gremio que representa a la industria del petróleo y gas en Colombia. ",0.600000024,0.600000024
"Con esta estrategia se buscó crear una ruta para la erradicación de las violencias de género en el deporte y la creación de una Red Nacional de Prevención y Erradicación de la Violencia de Género en el sector DRAF, compuesta por entidades del Estado y sociedad civil. ",0.300000012,0.300000012
Todas las mujeres tenemos derecho a una vida libre de violencia en las calles y en las redes sociales. ,0.200000003,0.200000003
"Desde @ViceColombia y @equidad_mujer, acompañamos y hacemos seguimiento al reprochable caso de una joven patinadora, quien en #Instagram denunció un caso de acoso en #Bogotá. ",0.100000001,0.100000001
